time,vx,vy,vz,yaw
145.832000000,0.06818802240075783,-0.03684065434539785,-0.0017748247078612374,0.004290355124414772
145.882000000,0.06879414842960284,-0.03661641860353542,-0.0018157396501910456,0.004369873667429994
145.932000000,0.06940292453099248,-0.03638371596959668,-0.0018546984395441894,0.004446974036987791
145.982000000,0.07001403875200367,-0.03614275165220245,-0.0018915919578650596,0.0045216414311961385
146.032000000,0.07062717234229228,-0.03589374502455374,-0.0019263168993763893,0.004593865045993085
146.082000000,0.07124200067724644,-0.0356369277196575,-0.0019587759096988135,0.004663637916318794
146.132000000,0.07185819434970238,-0.035372544450791826,-0.001988877885137978,0.004730956702326685
146.182000000,0.07247542004476173,-0.03510085332269798,-0.002016538096874933,0.00479582155228549
146.232000000,0.07309334057647235,-0.034822125198683745,-0.002041678407564856,0.004858236105319818
146.282000000,0.07371161600199953,-0.034536642610676196,-0.0020642273627443247,0.004918207584965309
146.332000000,0.074329904090945,-0.03424469814431171,-0.00208412036950075,0.00497574625211211
146.382000000,0.07494786007739018,-0.033946594003180904,-0.002101299764195598,0.005030865302574282
146.432000000,0.07556513834087125,-0.0336426428743366,-0.002115714913322608,0.005083580710963119
146.482000000,0.07618139394920874,-0.033333166806318044,-0.0021273223074697936,0.005133911235139777
146.532000000,0.07679628375753232,-0.0330184955352829,-0.002136085603995616,0.005181878057012108
146.582000000,0.07740946636642936,-0.03269896587646044,-0.0021419756969304283,0.005227504468622322
146.632000000,0.07802060362293693,-0.03237492229995179,-0.0021449706833493675,0.005270815873733222
146.682000000,0.07862935941836832,-0.03204671470577408,-0.0021450558095037074,0.005311839788245356
146.732000000,0.07923540177479475,-0.031714697136016295,-0.002142223493652902,0.005350605176293541
146.782000000,0.07983840444820746,-0.03137922696303333,-0.002136473171107329,0.005387142537070646
146.832000000,0.08043804588479567,-0.031040666391370667,-0.0021278112713207856,0.005421483654291879
146.882000000,0.081034011574646,-0.03069938074668397,-0.002116251134925438,0.005453661466495366
146.932000000,0.08162599414712028,-0.030355736912087528,-0.0021018127683486484,0.005483709731573816
146.982000000,0.08221369460808305,-0.030010101996553507,-0.0020845227413102928,0.005511662806077413
147.032000000,0.0827968225385946,-0.029662843075121736,-0.002064413898570372,0.005537555454938076
147.082000000,0.08337509555974877,-0.029314326109924974,-0.002041525179207029,0.00556142237193355
147.132000000,0.08394824360709545,-0.02896491628672785,-0.0020159013711976603,0.005583298426822112
147.182000000,0.08451597296953257,-0.028615015524512184,-0.0019876068266153953,0.005603232490600555
147.232000000,0.08507804568236166,-0.028264980788247802,-0.0019566929910331604,0.005621254163102451
147.282000000,0.08563426972710028,-0.027915118865979215,-0.0019232053660472787,0.005637382264923526
147.332000000,0.08618441741643629,-0.02756578623209861,-0.001887210785462513,0.0056516510894186155
147.382000000,0.08672827415149219,-0.027217333952996543,-0.001848780291225099,0.005664093446554746
147.432000000,0.08726564012557919,-0.02687010764968362,-0.0018079889773632632,0.005674740994770849
147.482000000,0.08779633169776518,-0.026524446154266395,-0.0017649157678321183,0.005683624048725337
147.532000000,0.08832018025831878,-0.02618067979356297,-0.0017196431409495533,0.005690771573901976
147.582000000,0.08883703226272992,-0.025839131613832406,-0.001672256949227465,0.0056962109756383
147.632000000,0.08934674785434975,-0.025500116511978192,-0.0016228461587590793,0.005699967923718069
147.682000000,0.08984920060627835,-0.025163941407723742,-0.0015715026907217647,0.005702066240481351
147.732000000,0.0903442818345836,-0.024830904155322662,-0.0015183212111313435,0.005702528267889638
147.782000000,0.09083189776571561,-0.024501292619314094,-0.0014633989323983765,0.005701374553032294
147.832000000,0.09131196919197877,-0.024175383425810732,-0.0014068354048916989,0.0056986236464915225
147.882000000,0.09178443313599999,-0.023853443825288638,-0.0013487323213113222,0.00569429200520358
147.932000000,0.09224924175165647,-0.023535730231896628,-0.0012891932950808856,0.005688394261765362
147.982000000,0.09270636281169976,-0.023222487695618625,-0.0012283236388674077,0.005680943050535377
148.032000000,0.09315577979447322,-0.022913950412206466,-0.0011662301841368606,0.005671948906767704
148.082000000,0.09359749097627636,-0.02261034206331062,-0.0011030210517726045,0.005661420614143964
148.132000000,0.09403150965534725,-0.022311874011253077,-0.0010388054676669833,0.005649364988029061
148.182000000,0.09445786361740935,-0.022018744590309825,-0.00097369350788489,0.005635787158666599
148.232000000,0.09487659404336159,-0.02173113929532912,-0.0009077959224598191,0.0056206900688084704
148.282000000,0.0952877580965265,-0.021449233051461198,-0.0008412239580982194,0.005604075174565038
148.332000000,0.09569142597764273,-0.02117318839318753,-0.0007740890532160601,0.005585942230980011
148.382000000,0.09608767910334587,-0.020903154557910763,-0.0007065025702866783,0.005566289281658598
148.432000000,0.09647661059869722,-0.02063926789397919,-0.0006385755976944498,0.005545112574404262
148.482000000,0.09685832781030253,-0.020381654030220017,-0.000570418760423393,0.005522407073142549
148.532000000,0.09723295170910617,-0.020130426209048178,-0.0005021420042756231,0.005498166341907537
148.582000000,0.0976006149371458,-0.01988568431062483,-0.0004338543635290067,0.005472382670758486
148.632000000,0.09796146083003704,-0.019647515395379626,-0.00036566372827813486,0.0054450469985223736
148.682000000,0.09831564176881957,-0.019415994130536983,-0.0002976766453856732,0.005416149342015881
148.732000000,0.09866331991323583,-0.019191183858510093,-0.0002299981519254951,0.005385678595000687
148.782000000,0.09900466754815301,-0.018973135898543398,-0.00016273167811193515,0.005353622911626334
148.832000000,0.09933986581745871,-0.018761890162179558,-9.597887619848034e-05,0.0053199696781181
148.882000000,0.09966910197535897,-0.01855747564731357,-2.9839482011122568e-05,0.005284705465542188
148.932000000,0.09999257290008318,-0.018359909268047352,3.558876416996919e-05,0.00524781643974379
148.982000000,0.10031048403756039,-0.018169196612269706,0.00010021023698300748,0.005209288415115308
149.032000000,0.10062304731825691,-0.017985332684345986,0.00016393132648321468,0.005169106836316425
149.082000000,0.10093048051868883,-0.017808302039011195,0.0002266595818995402,0.005127257134737058
149.132000000,0.10123300560748019,-0.017638078367077162,0.00028830462375047474,0.005083724977951313
149.182000000,0.10153084845815584,-0.01747462393356301,0.00034877860708828226,0.005038495841292088
149.232000000,0.10182423826718615,-0.01731789212859759,0.000407996280920339,0.004991555416235771
149.282000000,0.10211340832179513,-0.017167826542013397,0.0004658750395201197,0.004942889876663653
149.332000000,0.10239859606774311,-0.01702436071868178,0.0005223349502005565,0.0048924857143299435
149.382000000,0.10268003977537954,-0.016887420586796483,0.0005772988413797835,0.004840330050944682
149.432000000,0.10295797917042561,-0.016756923582214214,0.0006306924355738942,0.00478641075980869
149.482000000,0.10323265589292008,-0.01663277881624742,0.0006824442928524221,0.004730716308105772
149.532000000,0.10350431298160422,-0.01651488754159202,0.0007324875258206552,0.0046732363331923425
149.582000000,0.10377319306938573,-0.016403142870120672,0.000780756306929334,0.0046139613895163556
149.632000000,0.10403953840435026,-0.01629743097611384,0.0008271867861791252,0.004552883126277804
149.682000000,0.10430358962102607,-0.01619763046689246,0.0008717201848478194,0.004489994746170121
149.732000000,0.10456558553553644,-0.016103612117052024,0.0009143010510891318,0.004425290792850598
149.782000000,0.10482576287831753,-0.016015239884321283,0.0009548773295906538,0.004358767212000405
149.832000000,0.10508435831878916,-0.015932372116740125,0.0009934003978647528,0.004290421619018363
149.882000000,0.10534160477507747,-0.01585486188788213,0.001029825184923708,0.004220253223650039
149.932000000,0.10559773054444171,-0.01578255704289372,0.0010641102804367958,0.0041482629400817475
149.982000000,0.10585296010046573,-0.015715300091795264,0.0010962179726206225,0.004074453757353013
150.032000000,0.1061075137760666,-0.015652927484606633,0.0011261143077784615,0.003998830238843649
150.082000000,0.10636160673649155,-0.015595272134900962,0.0011537691181598964,0.0039213989691030135
150.132000000,0.1066154499989923,-0.015542162675375483,0.0011791560574143268,0.0038421686990151517
150.182000000,0.10686924877355475,-0.01549342336181442,0.0012022526297205526,0.003761150143883368
150.232000000,0.10712320433886077,-0.015448875841776335,0.0012230400782659236,0.0036783561637032825
150.282000000,0.10737751241922426,-0.015408338395862947,0.0012415034498513345,0.0035938019880464088
150.332000000,0.10763232373725924,-0.015371613834854709,0.0012576418425638526,0.003507513257095207
150.382000000,0.10788783009605205,-0.01533851690398503,0.001271444545756361,0.0034195073836189244
150.432000000,0.10814425680149287,-0.015308874679724404,0.0012828964057189421,0.0033297982901780614
150.482000000,0.1084017703187231,-0.015282494267767528,0.0012919980834022113,0.0032384112461224684
150.532000000,0.10866053031696588,-0.015259181440387041,0.0012987536119014765,0.0031453736554298496
150.582000000,0.10892068925671497,-0.015238739787272354,0.0013031703479252099,0.0030507154400974106
150.632000000,0.10918239379201171,-0.015220972525673108,0.0013052589323316868,0.0029544690263427873
150.682000000,0.10944578300750891,-0.01520568367942863,0.0013050332969064776,0.002856669147311815
150.732000000,0.10971098831547282,-0.015192675844682745,0.0013025106921425653,0.0027573532633162435
150.782000000,0.10997813309562665,-0.015181750470552419,0.001297711566385592,0.0026565614370632163
150.832000000,0.11024733341712377,-0.01517270991717554,0.0012906595563204838,0.002554336480150514
150.882000000,0.11051870009527087,-0.015165356061716867,0.0012813814498743338,0.002450723629166261
150.932000000,0.11079233541825699,-0.015159491472137474,0.001269907166928359,0.0023457709264268723
150.982000000,0.11106833354586591,-0.015154920587535807,0.0012562697546059294,0.0022395291715827277
151.032000000,0.1113467799358001,-0.015151448203863369,0.0012405053500846152,0.002132051709308163
151.082000000,0.11162775188739425,-0.015148879378745874,0.0012226532061252577,0.0020233946801096795
151.132000000,0.11191131785810872,-0.015147021307606989,0.0012027556150934833,0.0019136169276066555
151.182000000,0.1121975390546741,-0.01514568484559814,0.0011808578909855982,0.0018027797456984685
151.232000000,0.1124864705818652,-0.015144681910172599,0.0011570083089553367,0.0016909471847132687
151.282000000,0.11277815855029447,-0.015143825643431932,0.0011312580960567272,0.0015781860527741194
151.332000000,0.1130726400078968,-0.015142932514344678,0.0011036613580779103,0.0014645656098454581
151.382000000,0.113369945275075,-0.015141822490506949,0.0010742749869550152,0.001350157590644772
151.432000000,0.11367009756190868,-0.015140316823988906,0.0010431586343823973,0.001235036576451384
151.482000000,0.11397311155860348,-0.015138240463547352,0.0010103745519470866,0.0011192792716133025
151.532000000,0.11427899546218132,-0.015135423290551153,0.0009759874284681854,0.0010029647602262351
151.582000000,0.11458775223624154,-0.01513169867177854,0.0009400643326398579,0.0008861747327276337
151.632000000,0.11489937742844222,-0.015126904578105905,0.0009026745631831363,0.0007689931850389038
151.682000000,0.11521380259296113,-0.015120891890229292,0.0008638975185857676,0.0006515064562250515
151.732000000,0.11553101992613272,-0.015113504812243031,0.0008238040961219776,0.0005338030942537591
151.782000000,0.11585107327802244,-0.015104580913461745,0.0007824606522578476,0.00041597377342257185
151.832000000,0.11617392601275774,-0.015093975866698209,0.0007399445900659969,0.000298111258142352
151.882000000,0.11649953554851741,-0.01508154946754154,0.0006963346499666641,0.00018031053025534166
151.932000000,0.11682785428400057,-0.015067165253010986,0.0006517107452317084,6.266823015415403e-05
151.982000000,0.11715883095979385,-0.015050693760746196,0.0006061538239447337,-5.4716985438209016e-05
152.032000000,0.11749240795094407,-0.01503201000803351,0.0005597457395485172,-0.00017174276987576506
152.082000000,0.11782852171916744,-0.015010993956768895,0.0005125691448663004,-0.0002883030471664049
152.132000000,0.11816710574950623,-0.014987532861960607,0.0004647073055835377,-0.0004042904585675747
152.182000000,0.11850809019238201,-0.014961519903457725,0.00041624397490548247,-0.0005195960403080093
152.232000000,0.11885139959368288,-0.014932853206967195,0.0003672633028794729,-0.0006341096129982896
152.282000000,0.11919695392836045,-0.014901436657130257,0.0003178497580243692,-0.0007477199760016344
152.332000000,0.11954466935127055,-0.014867179160070914,0.0002680879948830264,-0.0008603150720082357
152.382000000,0.11989445886142285,-0.014829996969606032,0.00021806274212235683,-0.000971782226941263
152.432000000,0.1202462318674635,-0.01478981405042297,0.00016785866849432988,-0.0010820082700258899
152.482000000,0.12059989421992053,-0.014746559961568045,0.00011756052165095936,-0.0011908792726269936
