time_sec,thruster_0_thrust_N,thruster_1_thrust_N,thruster_2_thrust_N,thruster_3_thrust_N,thruster_4_thrust_N,thruster_5_thrust_N,thruster_6_thrust_N,thruster_7_thrust_N
40.880000,-1.575010,-0.883049,0.889570,1.566329,-0.127745,-0.127745,-0.127745,-0.127745
40.930000,-1.566507,-0.866683,0.873878,1.556868,-0.127185,-0.127185,-0.127185,-0.127185
40.980000,-1.557943,-0.850359,0.858213,1.547355,-0.126625,-0.126625,-0.126625,-0.126625
41.030000,-1.549317,-0.834078,0.842575,1.537787,-0.126064,-0.126064,-0.126064,-0.126064
41.080000,-1.540630,-0.817843,0.826967,1.528166,-0.125502,-0.125502,-0.125502,-0.125502
41.130000,-1.531880,-0.801655,0.811391,1.518491,-0.124939,-0.124939,-0.124939,-0.124939
41.180000,-1.523067,-0.785516,0.795848,1.508761,-0.124380,-0.124380,-0.124380,-0.124380
41.230000,-1.514192,-0.769429,0.780341,1.498977,-0.123815,-0.123815,-0.123815,-0.123815
41.280000,-1.505254,-0.753395,0.764870,1.489139,-0.123249,-0.123249,-0.123249,-0.123249
41.330000,-1.496254,-0.737416,0.749438,1.479247,-0.122682,-0.122682,-0.122682,-0.122682
41.380000,-1.487190,-0.721496,0.734048,1.469301,-0.122114,-0.122114,-0.122114,-0.122114
41.430000,-1.478063,-0.705635,0.718701,1.459300,-0.121546,-0.121546,-0.121546,-0.121546
41.480000,-1.468873,-0.689837,0.703400,1.449246,-0.120976,-0.120976,-0.120976,-0.120976
41.530000,-1.459621,-0.674104,0.688145,1.439137,-0.120405,-0.120405,-0.120405,-0.120405
41.580000,-1.450304,-0.658437,0.672941,1.428974,-0.119834,-0.119834,-0.119834,-0.119834
41.630000,-1.440923,-0.642840,0.657788,1.418757,-0.119261,-0.119261,-0.119261,-0.119261
41.680000,-1.431478,-0.627314,0.642690,1.408485,-0.118686,-0.118686,-0.118686,-0.118686
41.730000,-1.421970,-0.611864,0.627649,1.398160,-0.118111,-0.118111,-0.118111,-0.118111
41.780000,-1.412398,-0.596490,0.612667,1.387780,-0.117534,-0.117534,-0.117534,-0.117534
41.830000,-1.402762,-0.581197,0.597747,1.377347,-0.116955,-0.116955,-0.116955,-0.116955
41.880000,-1.393062,-0.565986,0.582892,1.366859,-0.116376,-0.116376,-0.116376,-0.116376
41.930000,-1.383297,-0.550861,0.568103,1.356317,-0.115794,-0.115794,-0.115799,-0.115794
41.980000,-1.373468,-0.535825,0.553385,1.345721,-0.115211,-0.115211,-0.115215,-0.115211
42.030000,-1.363574,-0.520880,0.538740,1.335072,-0.114626,-0.114626,-0.114629,-0.114626
42.080000,-1.353616,-0.506030,0.524170,1.324368,-0.114039,-0.114039,-0.114041,-0.114039
42.130000,-1.343593,-0.491277,0.509679,1.313610,-0.113450,-0.113450,-0.113452,-0.113450
42.180000,-1.333505,-0.476626,0.495270,1.302798,-0.112860,-0.112860,-0.112861,-0.112860
42.230000,-1.323352,-0.462080,0.480947,1.291932,-0.112267,-0.112267,-0.112268,-0.112267
42.280000,-1.313134,-0.447642,0.466712,1.281011,-0.111672,-0.111672,-0.111673,-0.111672
42.330000,-1.302850,-0.433316,0.452569,1.270037,-0.111074,-0.111074,-0.111075,-0.111074
42.380000,-1.292501,-0.419106,0.438522,1.259009,-0.110475,-0.110475,-0.110475,-0.110475
42.430000,-1.282086,-0.405015,0.424575,1.247926,-0.109872,-0.109872,-0.109873,-0.109872
42.480000,-1.271605,-0.391047,0.410730,1.236789,-0.109267,-0.109267,-0.109267,-0.109267
42.530000,-1.261058,-0.377207,0.396992,1.225598,-0.108665,-0.108665,-0.108665,-0.108665
42.580000,-1.250446,-0.363498,0.383365,1.214354,-0.108053,-0.108053,-0.108053,-0.108053
42.630000,-1.239768,-0.349926,0.369853,1.203055,-0.107438,-0.107438,-0.107438,-0.107438
42.680000,-1.229023,-0.336494,0.356460,1.191702,-0.106821,-0.106821,-0.106821,-0.106821
42.730000,-1.218211,-0.323208,0.343192,1.180295,-0.106200,-0.106200,-0.106200,-0.106200
42.780000,-1.207332,-0.310072,0.330164,1.168931,-0.105581,-0.105581,-0.105581,-0.105581
42.830000,-1.196386,-0.297091,0.317132,1.157393,-0.104952,-0.104952,-0.104952,-0.104952
42.880000,-1.185374,-0.284271,0.304244,1.145806,-0.104320,-0.104320,-0.104320,-0.104320
42.930000,-1.174293,-0.271617,0.291504,1.134167,-0.103684,-0.103684,-0.103684,-0.103684
42.980000,-1.163145,-0.259134,0.278917,1.122477,-0.103044,-0.103044,-0.103044,-0.103044
43.030000,-1.151930,-0.246829,0.266488,1.110735,-0.102400,-0.102400,-0.102400,-0.102400
43.080000,-1.140646,-0.234707,0.254222,1.098940,-0.101752,-0.101752,-0.101752,-0.101752
43.130000,-1.129293,-0.222775,0.242124,1.087092,-0.101099,-0.101099,-0.101099,-0.101099
43.180000,-1.117872,-0.211040,0.230200,1.075189,-0.100441,-0.100441,-0.100441,-0.100441
43.230000,-1.106383,-0.199508,0.218457,1.063233,-0.099778,-0.099778,-0.099778,-0.099778
43.280000,-1.094825,-0.188187,0.206902,1.051223,-0.099110,-0.099110,-0.099110,-0.099110
43.330000,-1.083198,-0.177085,0.195541,1.039159,-0.098436,-0.098436,-0.098436,-0.098436
43.380000,-1.071602,-0.166301,0.184477,1.027144,-0.097763,-0.097763,-0.097763,-0.097763
43.430000,-1.059915,-0.155726,0.173598,1.015052,-0.097082,-0.097082,-0.097082,-0.097082
43.480000,-1.048038,-0.145287,0.162826,1.002781,-0.096387,-0.096387,-0.096387,-0.096387
43.530000,-1.036100,-0.135109,0.152290,0.990465,-0.095687,-0.095687,-0.095687,-0.095687
43.580000,-1.024098,-0.125199,0.141997,0.978100,-0.094980,-0.094980,-0.094980,-0.094980
43.630000,-1.012030,-0.115566,0.131954,0.965686,-0.094266,-0.094266,-0.094266,-0.094266
43.680000,-0.999896,-0.106217,0.122171,0.953220,-0.093545,-0.093545,-0.093545,-0.093545
43.730000,-0.987693,-0.097164,0.112656,0.940703,-0.092817,-0.092817,-0.092817,-0.092817
43.780000,-0.975423,-0.088417,0.103419,0.928133,-0.092080,-0.092080,-0.092080,-0.092080
43.830000,-0.963083,-0.079986,0.094472,0.915510,-0.091335,-0.091335,-0.091335,-0.091335
43.880000,-0.950672,-0.071884,0.085827,0.902834,-0.090581,-0.090581,-0.090581,-0.090581
43.930000,-0.938191,-0.064124,0.077494,0.890103,-0.089818,-0.089818,-0.089818,-0.089818
43.980000,-0.925639,-0.056719,0.069488,0.877319,-0.089045,-0.089045,-0.089045,-0.089045
44.030000,-0.913016,-0.049684,0.061823,0.864481,-0.088263,-0.088263,-0.088263,-0.088263
44.080000,-0.900321,-0.043032,0.054513,0.851588,-0.087469,-0.087469,-0.087469,-0.087469
44.130000,-0.887554,-0.036781,0.047573,0.838641,-0.086665,-0.086665,-0.086665,-0.086665
44.180000,-0.874714,-0.030948,0.041020,0.825640,-0.085850,-0.085850,-0.085850,-0.085850
44.230000,-0.861802,-0.025549,0.034872,0.812585,-0.085022,-0.085022,-0.085022,-0.085022
44.280000,-0.848818,-0.020604,0.029145,0.799475,-0.084182,-0.084182,-0.084182,-0.084182
44.330000,-0.835761,-0.016133,0.023861,0.786312,-0.083329,-0.083329,-0.083329,-0.083329
44.380000,-0.822631,-0.012156,0.019040,0.773095,-0.082463,-0.082463,-0.082463,-0.082463
44.430000,-0.809427,-0.008696,0.014702,0.759825,-0.081583,-0.081583,-0.081583,-0.081583
44.480000,-0.796150,-0.005776,0.010872,0.746501,-0.080688,-0.080688,-0.080688,-0.080688
44.530000,-0.782800,-0.003421,0.007573,0.733124,-0.079778,-0.079778,-0.079778,-0.079778
44.580000,-0.769376,-0.001657,0.004831,0.719695,-0.078852,-0.078852,-0.078852,-0.078852
44.630000,-0.755879,-0.000513,0.002674,0.706212,-0.077910,-0.077910,-0.077910,-0.077910
44.680000,-0.742308,-0.000019,0.001131,0.692678,-0.076950,-0.076950,-0.076950,-0.076950
44.730000,-0.728663,0.000205,0.000232,0.679092,-0.075973,-0.075973,-0.075973,-0.075973
44.780000,-0.714946,0.001105,-0.000012,0.665455,-0.074977,-0.074977,-0.074977,-0.074977
44.830000,-0.701156,0.002754,-0.000504,0.651769,-0.073961,-0.073961,-0.073961,-0.073961
44.880000,-0.687292,0.005192,-0.001747,0.638033,-0.072926,-0.072926,-0.072926,-0.072926
44.930000,-0.673354,0.008456,-0.003779,0.624251,-0.071870,-0.071870,-0.071870,-0.071870
44.980000,-0.659342,0.012589,-0.006642,0.610423,-0.070794,-0.070794,-0.070794,-0.070794
45.030000,-0.645255,0.017633,-0.010380,0.596553,-0.069697,-0.069697,-0.069697,-0.069697
45.080000,-0.631094,0.023632,-0.015036,0.582643,-0.068582,-0.068582,-0.068582,-0.068582
45.130000,-0.616861,0.030630,-0.020657,0.568695,-0.067448,-0.067448,-0.067448,-0.067448
45.180000,-0.602558,0.038670,-0.027289,0.554715,-0.066298,-0.066298,-0.066298,-0.066298
45.230000,-0.588188,0.047798,-0.034977,0.540706,-0.065134,-0.065134,-0.065134,-0.065134
45.280000,-0.573756,0.058056,-0.043767,0.526674,-0.063957,-0.063957,-0.063957,-0.063957
45.330000,-0.559266,0.069486,-0.053703,0.512624,-0.062769,-0.062769,-0.062769,-0.062769
45.380000,-0.544726,0.082130,-0.064830,0.498564,-0.061574,-0.061574,-0.061574,-0.061574
45.430000,-0.530141,0.096024,-0.077190,0.484501,-0.060374,-0.060374,-0.060374,-0.060374
45.480000,-0.515519,0.111206,-0.090822,0.470441,-0.059172,-0.059172,-0.059172,-0.059172
45.530000,-0.500870,0.127708,-0.105763,0.456396,-0.057970,-0.057970,-0.057970,-0.057970
45.580000,-0.486203,0.145560,-0.122047,0.442374,-0.056771,-0.056771,-0.056771,-0.056771
45.630000,-0.471529,0.164787,-0.139705,0.428386,-0.055580,-0.055580,-0.055580,-0.055580
45.680000,-0.456860,0.185410,-0.158763,0.414441,-0.054398,-0.054398,-0.054398,-0.054398
45.730000,-0.442207,0.207447,-0.179241,0.400552,-0.053229,-0.053229,-0.053229,-0.053229
45.780000,-0.427584,0.230907,-0.201158,0.386731,-0.052076,-0.052076,-0.052076,-0.052076
45.830000,-0.413004,0.255797,-0.224523,0.372990,-0.050943,-0.050943,-0.050943,-0.050943
45.880000,-0.398482,0.282116,-0.249343,0.359341,-0.049832,-0.049832,-0.049832,-0.049832
45.930000,-0.384031,0.309857,-0.275615,0.345797,-0.048747,-0.048747,-0.048747,-0.048747
45.980000,-0.369668,0.339006,-0.303332,0.332372,-0.047691,-0.047691,-0.047691,-0.047691
46.030000,-0.355408,0.369543,-0.332479,0.319079,-0.046666,-0.046666,-0.046666,-0.046666
46.080000,-0.341265,0.401439,-0.363034,0.305930,-0.045676,-0.045676,-0.045676,-0.045676
46.130000,-0.327255,0.434660,-0.394968,0.292941,-0.044724,-0.044724,-0.044724,-0.044724
46.180000,-0.313396,0.469163,-0.428244,0.280123,-0.043812,-0.043812,-0.043812,-0.043812
46.230000,-0.299702,0.504896,-0.462815,0.267490,-0.042943,-0.042943,-0.042943,-0.042943
46.280000,-0.286188,0.541803,-0.498630,0.255056,-0.042120,-0.042120,-0.042120,-0.042120
46.330000,-0.272871,0.579818,-0.535629,0.242832,-0.041345,-0.041345,-0.041345,-0.041345
46.380000,-0.259764,0.618869,-0.573745,0.230830,-0.040621,-0.040621,-0.040621,-0.040621
46.430000,-0.246884,0.658875,-0.612900,0.219064,-0.039949,-0.039949,-0.039949,-0.039949
46.480000,-0.234244,0.699751,-0.653015,0.207543,-0.039334,-0.039334,-0.039334,-0.039334
46.530000,-0.221857,0.741404,-0.693998,0.196279,-0.038775,-0.038775,-0.038775,-0.038775
46.580000,-0.209736,0.783735,-0.735756,0.185282,-0.038277,-0.038277,-0.038277,-0.038277
46.630000,-0.197895,0.826640,-0.778187,0.174561,-0.037840,-0.037840,-0.037840,-0.037840
46.680000,-0.186344,0.870011,-0.821185,0.164126,-0.037466,-0.037466,-0.037466,-0.037466
46.730000,-0.175094,0.913733,-0.864637,0.153983,-0.037159,-0.037159,-0.037159,-0.037159
46.780000,-0.164155,0.957691,-0.908430,0.144141,-0.036919,-0.036919,-0.036919,-0.036919
46.830000,-0.153537,1.001766,-0.952445,0.134607,-0.036748,-0.036748,-0.036748,-0.036748
46.880000,-0.143247,1.045837,-0.996562,0.125385,-0.036649,-0.036649,-0.036649,-0.036649
46.930000,-0.133293,1.089783,-1.040659,0.116481,-0.036623,-0.036623,-0.036623,-0.036623
46.980000,-0.123680,1.133482,-1.084613,0.107898,-0.036673,-0.036673,-0.036673,-0.036673
47.030000,-0.114415,1.176812,-1.128303,0.099641,-0.036799,-0.036799,-0.036799,-0.036799
47.080000,-0.105502,1.219654,-1.171607,0.091711,-0.037005,-0.037005,-0.037005,-0.037005
47.130000,-0.096944,1.261892,-1.214405,0.084111,-0.037293,-0.037293,-0.037293,-0.037293
47.180000,-0.088745,1.303412,-1.256583,0.076843,-0.037664,-0.037664,-0.037664,-0.037664
47.230000,-0.080908,1.344105,-1.298028,0.069906,-0.038121,-0.038121,-0.038121,-0.038121
47.280000,-0.073432,1.383866,-1.338631,0.063301,-0.038665,-0.038665,-0.038665,-0.038665
47.330000,-0.066320,1.422598,-1.378291,0.057029,-0.039300,-0.039300,-0.039300,-0.039300
47.380000,-0.059572,1.460210,-1.416912,0.051087,-0.040026,-0.040026,-0.040026,-0.040026
47.430000,-0.053187,1.496617,-1.454406,0.045475,-0.040848,-0.040848,-0.040848,-0.040848
47.480000,-0.047165,1.531742,-1.490691,0.040192,-0.041766,-0.041766,-0.041766,-0.041766
47.530000,-0.041551,1.565291,-1.525454,0.035276,-0.042773,-0.042773,-0.042773,-0.042773
47.580000,-0.036240,1.597706,-1.559161,0.030635,-0.043894,-0.043894,-0.043894,-0.043894
47.630000,-0.031293,1.628653,-1.591455,0.026321,-0.045119,-0.045119,-0.045119,-0.045119
47.680000,-0.026706,1.658092,-1.622292,0.022334,-0.046449,-0.046449,-0.046449,-0.046449
47.730000,-0.022481,1.685993,-1.651637,0.018670,-0.047887,-0.047887,-0.047887,-0.047887
47.780000,-0.018614,1.712335,-1.679462,0.015329,-0.049435,-0.049435,-0.049435,-0.049435
47.830000,-0.015106,1.737106,-1.705751,0.012312,-0.051095,-0.051095,-0.051095,-0.051095
47.880000,-0.011957,1.760303,-1.730495,0.009617,-0.052869,-0.052869,-0.052869,-0.052869
47.930000,-0.009168,1.781933,-1.753696,0.007247,-0.054759,-0.054759,-0.054759,-0.054759
47.980000,-0.006740,1.802009,-1.775363,0.005204,-0.056765,-0.056765,-0.056765,-0.056765
48.030000,-0.004677,1.820555,-1.795515,0.003490,-0.058890,-0.058890,-0.058890,-0.058890
48.080000,-0.002981,1.837603,-1.814177,0.002110,-0.061135,-0.061135,-0.061135,-0.061135
48.130000,-0.001659,1.853191,-1.831385,0.001069,-0.063500,-0.063500,-0.063500,-0.063500
48.180000,-0.000723,1.867292,-1.847095,0.000379,-0.065964,-0.065964,-0.065964,-0.065964
48.230000,-0.000163,1.880121,-1.861545,0.000036,-0.068578,-0.068578,-0.068578,-0.068578
48.280000,0.000002,1.891642,-1.874681,-0.000058,-0.071312,-0.071312,-0.071312,-0.071312
48.330000,0.000250,1.901920,-1.886563,-0.000458,-0.074169,-0.074169,-0.074169,-0.074169
48.380000,0.000920,1.911025,-1.897260,-0.001248,-0.077147,-0.077147,-0.077147,-0.077147
48.430000,0.002027,1.919030,-1.906840,-0.002444,-0.080246,-0.080246,-0.080246,-0.080246
48.480000,0.003573,1.925982,-1.915338,-0.004047,-0.083437,-0.083437,-0.083437,-0.083437
48.530000,0.005608,1.932019,-1.922916,-0.006109,-0.086782,-0.086782,-0.086782,-0.086782
48.580000,0.008137,1.937186,-1.929604,-0.008636,-0.090243,-0.090243,-0.090243,-0.090243
48.630000,0.011184,1.941563,-1.935481,-0.011651,-0.093817,-0.093817,-0.093817,-0.093817
48.680000,0.014773,1.945232,-1.940627,-0.015177,-0.097502,-0.097502,-0.097502,-0.097502
48.730000,0.018930,1.948274,-1.945123,-0.019242,-0.101294,-0.101294,-0.101294,-0.101294
48.780000,0.023684,1.950767,-1.949048,-0.023874,-0.105189,-0.105189,-0.105189,-0.105189
48.830000,0.029064,1.952791,-1.952479,-0.029102,-0.109182,-0.109182,-0.109182,-0.109182
48.880000,0.035100,1.954422,-1.955494,-0.034957,-0.113269,-0.113269,-0.113269,-0.113269
48.930000,0.041826,1.955734,-1.958166,-0.041472,-0.117444,-0.117444,-0.117444,-0.117444
48.980000,0.049275,1.956800,-1.960565,-0.048680,-0.121700,-0.121700,-0.121700,-0.121700
49.030000,0.057482,1.957687,-1.962762,-0.056616,-0.126033,-0.126033,-0.126033,-0.126033
49.080000,0.066480,1.958463,-1.964821,-0.065315,-0.130434,-0.130434,-0.130434,-0.130434
49.130000,0.076308,1.959189,-1.966804,-0.074814,-0.134897,-0.134897,-0.134897,-0.134897
49.180000,0.086902,1.959918,-1.968752,-0.085054,-0.139377,-0.139377,-0.139377,-0.139377
49.230000,0.098512,1.960719,-1.970756,-0.096277,-0.143948,-0.143948,-0.143948,-0.143948
49.280000,0.111056,1.961635,-1.972846,-0.108409,-0.148554,-0.148554,-0.148554,-0.148554
49.330000,0.124572,1.962712,-1.975066,-0.121484,-0.153189,-0.153189,-0.153189,-0.153189
49.380000,0.139096,1.963994,-1.977459,-0.135541,-0.157842,-0.157842,-0.157842,-0.157842
49.430000,0.154661,1.965519,-1.980062,-0.150616,-0.162505,-0.162505,-0.162505,-0.162505
49.480000,0.171302,1.967321,-1.982908,-0.166742,-0.167168,-0.167168,-0.167168,-0.167168
49.530000,0.189049,1.969428,-1.986025,-0.183953,-0.171821,-0.171821,-0.171821,-0.171821
49.580000,0.207934,1.971867,-1.989435,-0.202281,-0.176454,-0.176454,-0.176454,-0.176454
49.630000,0.227983,1.974659,-1.993160,-0.221754,-0.181057,-0.181057,-0.181057,-0.181057
49.680000,0.249221,1.977820,-1.997214,-0.242401,-0.185617,-0.185617,-0.185617,-0.185617
49.730000,0.271669,1.981363,-2.001607,-0.264244,-0.190126,-0.190126,-0.190126,-0.190126
49.780000,0.295346,1.985295,-2.006346,-0.287304,-0.194571,-0.194571,-0.194571,-0.194571
49.830000,0.320266,1.989620,-2.011433,-0.311598,-0.198941,-0.198941,-0.198941,-0.198941
49.880000,0.346439,1.994339,-2.016867,-0.337139,-0.203225,-0.203225,-0.203225,-0.203225
49.930000,0.373870,1.999447,-2.022643,-0.363935,-0.207412,-0.207412,-0.207412,-0.207412
49.980000,0.402560,2.004936,-2.028750,-0.391991,-0.211490,-0.211490,-0.211490,-0.211490
50.030000,0.432505,2.010793,-2.035176,-0.421304,-0.215448,-0.215448,-0.215448,-0.215448
50.080000,0.463694,2.017003,-2.041904,-0.451868,-0.219277,-0.219277,-0.219277,-0.219277
50.130000,0.496110,2.023547,-2.048914,-0.483668,-0.222964,-0.222964,-0.222964,-0.222964
50.180000,0.529733,2.030402,-2.056183,-0.516688,-0.226499,-0.226499,-0.226499,-0.226499
50.230000,0.564534,2.037542,-2.063685,-0.550900,-0.229874,-0.229874,-0.229874,-0.229874
50.280000,0.600478,2.044936,-2.071391,-0.586274,-0.233078,-0.233078,-0.233078,-0.233078
50.330000,0.637526,2.052553,-2.079270,-0.622770,-0.236103,-0.236103,-0.236103,-0.236103
50.380000,0.675628,2.060359,-2.087290,-0.660344,-0.238940,-0.238940,-0.238940,-0.238940
50.430000,0.714733,2.068317,-2.095414,-0.698944,-0.241583,-0.241583,-0.241583,-0.241583
50.480000,0.754779,2.076386,-2.103605,-0.738510,-0.244026,-0.244026,-0.244026,-0.244026
50.530000,0.795700,2.084525,-2.111824,-0.778977,-0.246261,-0.246261,-0.246261,-0.246261
50.580000,0.837423,2.092691,-2.120030,-0.820273,-0.248286,-0.248286,-0.248286,-0.248286
50.630000,0.879871,2.100839,-2.128183,-0.862320,-0.250097,-0.250097,-0.250097,-0.250097
50.680000,0.922961,2.108924,-2.136242,-0.905034,-0.251690,-0.251690,-0.251690,-0.251690
50.730000,0.966602,2.116901,-2.144165,-0.948325,-0.253065,-0.253065,-0.253065,-0.253065
50.780000,1.010703,2.124723,-2.151910,-0.992098,-0.254222,-0.254222,-0.254222,-0.254222
50.830000,1.055165,2.132344,-2.159435,-1.036253,-0.255161,-0.255161,-0.255161,-0.255161
50.880000,1.099888,2.139717,-2.166700,-1.080336,-0.255884,-0.255884,-0.255885,-0.255885
50.930000,1.144769,2.146798,-2.173664,-1.125015,-0.256395,-0.256395,-0.256395,-0.256395
50.980000,1.189702,2.153542,-2.180288,-1.169745,-0.256697,-0.256697,-0.256697,-0.256697
51.030000,1.234580,2.159909,-2.186535,-1.214416,-0.256795,-0.256795,-0.256796,-0.256796
51.080000,1.279294,2.165858,-2.192372,-1.258920,-0.256697,-0.256697,-0.256697,-0.256697
51.130000,1.323736,2.171351,-2.197764,-1.303145,-0.256408,-0.256408,-0.256408,-0.256408
51.180000,1.367800,2.176353,-2.202682,-1.346982,-0.255936,-0.255936,-0.255936,-0.255936
51.230000,1.411379,2.180831,-2.207097,-1.390321,-0.255290,-0.255290,-0.255291,-0.255291
51.280000,1.454051,2.184741,-2.210969,-1.432741,-0.254492,-0.254492,-0.254492,-0.254492
51.330000,1.496422,2.188092,-2.214311,-1.474839,-0.253523,-0.253523,-0.253523,-0.253523
51.380000,1.537997,2.190842,-2.217084,-1.516119,-0.252409,-0.252409,-0.252409,-0.252409
51.430000,1.578687,2.192975,-2.219274,-1.556491,-0.251161,-0.251161,-0.251161,-0.251161
51.480000,1.618408,2.194478,-2.220871,-1.595868,-0.249789,-0.249789,-0.249789,-0.249789
51.530000,1.657083,2.195341,-2.221865,-1.634171,-0.248304,-0.248304,-0.248304,-0.248304
51.580000,1.694639,2.195560,-2.222254,-1.671326,-0.246716,-0.246716,-0.246716,-0.246716
51.630000,1.731012,2.195135,-2.222037,-1.707267,-0.245036,-0.245036,-0.245036,-0.245036
51.680000,1.766145,2.194070,-2.221220,-1.741936,-0.243275,-0.243275,-0.243275,-0.243275
51.730000,1.799989,2.192373,-2.219810,-1.775285,-0.241443,-0.241443,-0.241443,-0.241443
51.780000,1.832501,2.190058,-2.217817,-1.807272,-0.239549,-0.239549,-0.239549,-0.239549
51.830000,1.863651,2.187141,-2.215258,-1.837866,-0.237605,-0.237605,-0.237605,-0.237605
51.880000,1.893415,2.183645,-2.212150,-1.867047,-0.235619,-0.235619,-0.235619,-0.235619
51.930000,1.921778,2.179592,-2.208516,-1.894801,-0.233600,-0.233600,-0.233600,-0.233600
51.980000,1.948733,2.175011,-2.204380,-1.921123,-0.231556,-0.231556,-0.231556,-0.231556
52.030000,1.974285,2.169935,-2.199771,-1.946022,-0.229496,-0.229496,-0.229496,-0.229496
52.080000,1.998444,2.164398,-2.194721,-1.969512,-0.227428,-0.227428,-0.227428,-0.227428
52.130000,2.021229,2.158439,-2.189263,-1.991615,-0.225357,-0.225357,-0.225357,-0.225357
52.180000,2.042670,2.152095,-2.183431,-2.012364,-0.223291,-0.223291,-0.223291,-0.223291
52.230000,2.062800,2.145410,-2.177263,-2.031798,-0.221236,-0.221236,-0.221236,-0.221236
52.280000,2.081662,2.138427,-2.170800,-2.049963,-0.219197,-0.219197,-0.219197,-0.219197
52.330000,2.099305,2.131191,-2.164081,-2.066811,-0.217179,-0.217179,-0.217196,-0.217196
52.380000,2.115782,2.123747,-2.157148,-2.082625,-0.215187,-0.215187,-0.215200,-0.215200
52.430000,2.131154,2.116143,-2.150043,-2.097341,-0.213224,-0.213224,-0.213234,-0.213234
52.480000,2.145485,2.108426,-2.142811,-2.111030,-0.211295,-0.211295,-0.211303,-0.211303
52.530000,2.158846,2.100642,-2.135493,-2.123766,-0.209402,-0.209402,-0.209408,-0.209408
52.580000,2.171309,2.092839,-2.128135,-2.135626,-0.207548,-0.207548,-0.207553,-0.207553
52.630000,2.182948,2.085062,-2.120777,-2.146688,-0.205736,-0.205736,-0.205739,-0.205739
52.680000,2.193842,2.077357,-2.113463,-2.157035,-0.203967,-0.203967,-0.203970,-0.203970
52.730000,2.204068,2.069769,-2.106235,-2.166747,-0.202244,-0.202244,-0.202246,-0.202246
52.780000,2.213705,2.062338,-2.099131,-2.175906,-0.200568,-0.200568,-0.200569,-0.200569
52.830000,2.222834,2.055108,-2.092193,-2.184596,-0.198940,-0.198940,-0.198941,-0.198941
52.880000,2.231535,2.048118,-2.085456,-2.192898,-0.197360,-0.197360,-0.197361,-0.197361
52.930000,2.239886,2.041404,-2.078958,-2.200894,-0.195830,-0.195830,-0.195831,-0.195831
52.980000,2.247964,2.035004,-2.072733,-2.208661,-0.194351,-0.194351,-0.194351,-0.194351
53.030000,2.255843,2.028949,-2.066812,-2.216275,-0.192922,-0.192922,-0.192922,-0.192922
53.080000,2.263598,2.023269,-2.061226,-2.223811,-0.191543,-0.191543,-0.191543,-0.191543
53.130000,2.271297,2.017995,-2.056001,-2.231340,-0.190215,-0.190215,-0.190215,-0.190215
53.180000,2.279009,2.013150,-2.051164,-2.238929,-0.188937,-0.188937,-0.188938,-0.188938
53.230000,2.286798,2.008759,-2.046737,-2.246642,-0.187710,-0.187710,-0.187710,-0.187710
53.280000,2.294723,2.004840,-2.042741,-2.254541,-0.186532,-0.186532,-0.186532,-0.186532
53.330000,2.302841,2.001413,-2.039194,-2.262680,-0.185403,-0.185403,-0.185403,-0.185403
53.380000,2.311204,1.998492,-2.036110,-2.271112,-0.184323,-0.184323,-0.184323,-0.184323
53.430000,2.319860,1.996088,-2.033503,-2.279885,-0.183291,-0.183291,-0.183291,-0.183291
53.480000,2.328852,1.994211,-2.031382,-2.289040,-0.182305,-0.182305,-0.182306,-0.182306
53.530000,2.338220,1.992867,-2.029755,-2.298616,-0.181367,-0.181367,-0.181367,-0.181367
53.580000,2.347997,1.992060,-2.028625,-2.308646,-0.180473,-0.180473,-0.180474,-0.180474
53.630000,2.358214,1.991790,-2.027994,-2.319161,-0.179625,-0.179625,-0.179625,-0.179625
53.680000,2.368897,1.992056,-2.027862,-2.330183,-0.178820,-0.178820,-0.178820,-0.178820
53.730000,2.380064,1.992853,-2.028226,-2.341732,-0.178057,-0.178057,-0.178057,-0.178057
53.780000,2.391732,1.994174,-2.029079,-2.353824,-0.177337,-0.177337,-0.177337,-0.177337
53.830000,2.403913,1.996011,-2.030413,-2.366467,-0.176656,-0.176656,-0.176656,-0.176656
53.880000,2.416613,1.998351,-2.032218,-2.379668,-0.176016,-0.176016,-0.176016,-0.176016
53.930000,2.429834,2.001179,-2.034480,-2.393429,-0.175413,-0.175413,-0.175413,-0.175413
53.980000,2.443576,2.004481,-2.037184,-2.407747,-0.174848,-0.174848,-0.174848,-0.174848
54.030000,2.457832,2.008237,-2.040313,-2.422614,-0.174319,-0.174319,-0.174319,-0.174319
54.080000,2.472591,2.012428,-2.043848,-2.438020,-0.173825,-0.173825,-0.173825,-0.173825
54.130000,2.487700,2.016980,-2.047725,-2.453801,-0.173367,-0.173367,-0.173367,-0.173367
54.180000,2.503452,2.021984,-2.052018,-2.470267,-0.172939,-0.172939,-0.172939,-0.172939
54.230000,2.519650,2.027349,-2.056647,-2.487210,-0.172543,-0.172543,-0.172543,-0.172543
54.280000,2.536271,2.033048,-2.061587,-2.504605,-0.172177,-0.172177,-0.172177,-0.172177
54.330000,2.553289,2.039054,-2.066811,-2.522427,-0.171840,-0.171840,-0.171840,-0.171840
54.380000,2.570673,2.045337,-2.072290,-2.540643,-0.171532,-0.171532,-0.171532,-0.171532
54.430000,2.588392,2.051867,-2.077996,-2.559221,-0.171250,-0.171250,-0.171250,-0.171250
